order_id,customer_id,store_id,order_date,order_status
807,3743,393,2025-04-08,cancelled
808,160,420,2025-04-14,pending
809,1709,339,2025-06-16,cancelled
810,2415,427,2025-05-02,cancelled
811,194,165,2025-05-16,returned
812,3133,167,2025-04-28,pending
813,1762,317,2025-05-02,returned
814,2245,55,2025-04-18,completed
815,1992,83,2025-03-29,cancelled
816,3930,483,2025-03-31,returned
817,377,400,2025-04-23,returned
818,3990,128,2025-06-17,cancelled
819,4971,301,2025-04-08,returned
820,486,52,2025-05-20,completed
821,2808,142,2025-04-05,cancelled
822,3590,473,2025-06-11,cancelled
823,910,242,2025-04-06,pending
824,607,167,2025-04-17,returned
825,1244,448,2025-03-25,pending
826,4832,154,2025-05-01,pending
827,4603,46,2025-05-05,returned
828,2009,168,2025-05-18,cancelled
829,4561,272,2025-04-14,cancelled
830,180,72,2025-04-27,completed
831,2572,491,2025-05-04,cancelled
832,3653,383,2025-03-29,pending
833,1509,165,2025-05-07,returned
834,1866,236,2025-05-08,cancelled
835,2729,102,2025-06-12,cancelled
836,2092,310,2025-04-15,completed
837,1150,62,2025-03-28,returned
838,3501,203,2025-05-17,returned
839,394,426,2025-04-13,completed
840,4197,192,2025-04-25,completed
841,4635,224,2025-05-27,completed
842,4131,448,2025-06-09,cancelled
843,4414,252,2025-04-12,cancelled
844,4709,171,2025-05-29,completed
845,619,290,2025-04-01,completed
846,4574,400,2025-04-24,completed
847,4357,82,2025-05-14,completed
848,4702,473,2025-03-28,returned
849,4998,333,2025-04-09,pending
850,599,393,2025-04-15,returned
851,2269,239,2025-05-01,returned
852,1247,334,2025-03-31,cancelled
853,599,94,2025-05-26,cancelled
854,3720,271,2025-05-20,returned
855,176,206,2025-03-25,cancelled
856,53,320,2025-05-03,returned
857,155,5,2025-06-19,pending
858,2641,219,2025-04-06,pending
859,2121,439,2025-06-05,pending
860,4788,346,2025-04-22,cancelled
861,4362,235,2025-04-03,pending
862,4706,474,2025-04-05,cancelled
863,4726,79,2025-05-20,pending
864,1215,106,2025-06-10,cancelled
865,1488,52,2025-03-29,completed
866,4370,309,2025-05-24,completed
867,1044,277,2025-06-14,cancelled
868,568,168,2025-04-30,cancelled
869,1886,337,2025-05-15,pending
870,1653,156,2025-06-01,pending
871,3476,139,2025-06-19,pending
872,1780,396,2025-06-08,cancelled
873,224,71,2025-03-25,returned
874,1009,428,2025-04-17,returned
875,209,228,2025-05-23,pending
876,3117,26,2025-05-19,returned
877,3593,205,2025-05-29,pending
878,1685,395,2025-04-09,returned
879,4836,418,2025-05-21,completed
880,761,497,2025-06-17,pending
881,4151,468,2025-05-05,completed
882,1335,388,2025-06-12,pending
883,986,482,2025-04-12,returned
884,4955,184,2025-04-30,cancelled
885,3401,98,2025-06-01,pending
886,744,410,2025-04-30,cancelled
887,3916,131,2025-06-11,completed
888,3744,9,2025-04-11,completed
889,3114,412,2025-06-05,returned
890,3280,493,2025-05-16,completed
891,2906,185,2025-06-19,cancelled
892,535,223,2025-03-27,cancelled
893,1879,360,2025-04-28,completed
894,3193,449,2025-04-29,returned
895,130,488,2025-06-21,cancelled
896,2649,24,2025-05-01,pending
897,2040,91,2025-06-03,completed
898,1049,266,2025-04-23,pending
899,1149,356,2025-03-25,returned
900,320,32,2025-05-21,pending
901,2401,191,2025-05-21,returned
902,1291,215,2025-04-23,pending
903,1431,480,2025-06-14,pending
904,1488,187,2025-05-24,completed
905,1331,16,2025-03-28,returned
906,1672,157,2025-04-12,returned
907,3058,466,2025-04-30,cancelled
908,2631,15,2025-05-18,completed
909,2717,15,2025-04-25,returned
910,281,377,2025-05-25,pending
911,3340,24,2025-05-16,returned
912,4903,370,2025-05-08,pending
913,1296,52,2025-03-27,completed
914,2857,460,2025-06-20,pending
915,755,215,2025-06-18,completed
916,921,496,2025-06-12,returned
917,3805,213,2025-06-15,returned
918,1102,439,2025-04-21,completed
919,2552,244,2025-03-31,returned
920,2105,66,2025-05-14,cancelled
921,4424,188,2025-04-18,completed
922,3915,253,2025-03-30,pending
923,1031,113,2025-04-04,pending
924,1169,116,2025-04-12,completed
925,777,368,2025-03-29,returned
926,2313,455,2025-03-28,completed
927,2047,116,2025-03-25,cancelled
928,1513,374,2025-04-09,cancelled
929,2693,364,2025-05-20,returned
930,4840,267,2025-06-17,cancelled
931,1079,168,2025-05-17,returned
932,3071,339,2025-03-27,pending
933,4747,378,2025-04-28,completed
934,3155,324,2025-05-15,completed
935,1622,94,2025-05-31,completed
936,1172,325,2025-05-08,completed
937,1949,83,2025-05-29,returned
938,2643,6,2025-06-13,returned
939,3964,440,2025-05-18,cancelled
940,1539,322,2025-05-11,returned
941,3704,110,2025-04-30,returned
942,2153,280,2025-05-09,returned
943,966,382,2025-05-17,cancelled
944,4215,474,2025-04-14,cancelled
945,2763,457,2025-06-07,pending
946,2092,175,2025-04-01,returned
947,4497,234,2025-05-02,completed
948,2805,391,2025-05-13,cancelled
949,518,401,2025-06-18,cancelled
950,3495,329,2025-04-01,completed
951,4451,65,2025-04-03,completed
952,1861,500,2025-05-06,returned
953,911,62,2025-05-02,cancelled
954,1035,448,2025-04-26,cancelled
955,2516,232,2025-06-19,returned
956,4533,482,2025-06-21,completed
957,4135,94,2025-06-03,returned
958,4186,100,2025-04-18,pending
959,1818,398,2025-06-06,completed
960,1628,376,2025-04-23,cancelled
961,4306,308,2025-06-10,pending
962,4612,441,2025-05-29,completed
963,4368,186,2025-04-02,pending
964,4349,86,2025-06-05,cancelled
965,1301,52,2025-04-24,pending
966,1854,432,2025-06-16,pending
967,4431,483,2025-06-09,returned
968,1657,143,2025-06-12,completed
969,3284,152,2025-05-18,returned
970,4275,498,2025-03-28,returned
971,3904,240,2025-05-11,cancelled
972,1116,370,2025-06-06,cancelled
973,3,39,2025-04-28,cancelled
974,4553,343,2025-06-13,cancelled
975,1711,473,2025-06-17,completed
976,486,387,2025-03-29,returned
977,1150,74,2025-05-01,returned
978,1313,392,2025-04-19,pending
979,3206,403,2025-05-01,pending
980,3433,201,2025-06-08,pending
981,2037,428,2025-06-11,cancelled
982,578,116,2025-05-05,cancelled
983,1151,458,2025-04-26,returned
984,1012,372,2025-04-11,pending
985,1687,228,2025-06-03,pending
986,2257,390,2025-06-16,cancelled
987,89,327,2025-06-11,completed
988,4265,160,2025-04-15,completed
989,4903,242,2025-05-22,pending
990,3591,153,2025-06-20,completed
991,4434,381,2025-05-07,returned
992,1259,37,2025-04-11,cancelled
993,2230,487,2025-06-16,completed
994,3126,430,2025-05-07,cancelled
995,925,321,2025-05-09,returned
996,3490,300,2025-04-08,pending
997,3992,389,2025-05-04,cancelled
998,1841,268,2025-03-28,completed
999,726,375,2025-06-06,cancelled
1000,1977,446,2025-03-26,returned
1001,3543,216,2025-05-07,completed
1002,862,443,2025-04-01,cancelled
1003,2260,464,2025-03-24,cancelled
1004,4161,169,2025-03-24,returned
1005,2059,183,2025-05-20,completed
1006,106,52,2025-06-04,returned
1007,1989,300,2025-03-24,returned
1008,1814,303,2025-04-06,returned
1009,2178,54,2025-04-14,returned
1010,4594,311,2025-06-13,returned
1011,4970,266,2025-06-05,returned
1012,345,309,2025-04-29,completed
1013,4837,430,2025-05-16,completed
1014,4716,49,2025-05-18,completed
1015,1955,185,2025-05-14,returned
1016,3226,368,2025-04-24,completed
1017,2846,332,2025-05-26,returned
1018,3775,294,2025-05-11,completed
1019,3267,417,2025-06-03,returned
1020,211,111,2025-04-03,pending
1021,198,323,2025-04-29,cancelled
1022,810,150,2025-03-31,returned
1023,233,374,2025-03-25,returned
1024,2077,184,2025-06-11,cancelled
1025,2887,499,2025-04-16,pending
1026,2267,229,2025-04-16,completed
1027,2659,235,2025-05-16,cancelled
1028,1316,108,2025-04-18,cancelled
1029,3288,386,2025-06-02,cancelled
1030,1410,433,2025-04-19,returned
1031,729,171,2025-05-23,cancelled
1032,4410,379,2025-06-12,pending
1033,2594,425,2025-04-28,cancelled
1034,830,469,2025-03-30,completed
1035,3327,161,2025-06-18,returned
1036,1526,388,2025-04-05,returned
1037,1657,136,2025-05-25,returned
1038,2873,173,2025-06-20,returned
1039,2962,387,2025-05-25,pending
1040,1381,166,2025-06-11,completed
1041,914,98,2025-04-04,cancelled
1042,4147,359,2025-04-02,cancelled
1043,4587,276,2025-04-23,pending
1044,3261,317,2025-06-02,completed
1045,1628,48,2025-06-03,completed
1046,4899,469,2025-06-17,returned
1047,2158,75,2025-04-08,cancelled
1048,4365,182,2025-04-27,returned
1049,1090,472,2025-05-30,returned
1050,849,433,2025-04-09,cancelled
1051,4671,498,2025-05-21,completed
1052,2653,116,2025-06-08,returned
1053,335,126,2025-04-30,pending
1054,2243,14,2025-05-27,returned
1055,1839,427,2025-05-15,pending
1056,2010,449,2025-06-13,pending
1057,3608,332,2025-05-26,pending
1058,1191,7,2025-05-15,cancelled
1059,1997,494,2025-04-27,completed
1060,3959,430,2025-05-08,returned
1061,3396,285,2025-04-29,pending
1062,3378,96,2025-04-15,returned
1063,4715,455,2025-06-20,returned
1064,2143,362,2025-05-14,cancelled
1065,2160,221,2025-04-12,cancelled
1066,2987,461,2025-04-10,pending
1067,2623,277,2025-05-15,cancelled
1068,632,491,2025-06-20,pending
1069,2636,441,2025-04-24,pending
1070,4410,297,2025-06-10,pending
1071,792,470,2025-06-18,returned
1072,4386,161,2025-05-10,completed
1073,4949,117,2025-04-08,cancelled
1074,4539,421,2025-05-11,pending
1075,3812,138,2025-05-13,completed
1076,3771,317,2025-04-29,returned
1077,4073,303,2025-06-02,returned
1078,530,489,2025-04-20,pending
1079,182,287,2025-04-15,returned
1080,4580,333,2025-05-28,completed
1081,2848,245,2025-06-08,pending
1082,523,350,2025-05-23,cancelled
1083,536,489,2025-06-01,cancelled
1084,4668,130,2025-06-13,completed
1085,4897,252,2025-04-26,returned
1086,1093,203,2025-05-20,pending
1087,3704,159,2025-03-27,cancelled
1088,2708,120,2025-06-19,returned
1089,1182,393,2025-03-29,cancelled
1090,56,498,2025-04-22,completed
1091,2936,301,2025-04-23,completed
1092,582,315,2025-06-02,completed
1093,4340,212,2025-05-05,pending
1094,1595,128,2025-04-20,pending
1095,1485,16,2025-04-28,returned
1096,979,170,2025-04-12,completed
1097,772,485,2025-05-10,returned
1098,4703,359,2025-04-12,returned
1099,3339,196,2025-04-15,returned
1100,1135,434,2025-05-26,cancelled
1101,1500,50,2025-03-25,cancelled
1102,2910,91,2025-04-07,returned
1103,2065,256,2025-06-15,completed
1104,1512,134,2025-04-07,returned
1105,1644,117,2025-05-06,cancelled
1106,669,174,2025-06-16,returned
1107,771,269,2025-04-23,cancelled
1108,168,451,2025-06-08,completed
1109,4564,31,2025-04-19,cancelled
1110,783,87,2025-05-28,completed
1111,4335,7,2025-05-22,completed
1112,2678,197,2025-04-21,cancelled
1113,227,410,2025-06-03,cancelled
1114,569,490,2025-06-12,pending
1115,1545,326,2025-04-07,returned
1116,1490,275,2025-05-30,pending
1117,2829,50,2025-05-01,pending
1118,4913,192,2025-04-29,pending
1119,3611,362,2025-03-24,pending
1120,4157,77,2025-05-10,returned
1121,249,319,2025-05-17,completed
1122,4404,455,2025-03-27,completed
1123,2554,479,2025-03-25,cancelled
1124,883,179,2025-06-17,pending
1125,4835,266,2025-05-01,pending
1126,817,255,2025-04-21,pending
1127,4944,80,2025-06-11,cancelled
1128,3725,476,2025-05-03,returned
1129,3670,484,2025-05-23,completed
1130,4543,34,2025-05-26,cancelled
1131,2018,188,2025-04-04,pending
1132,1962,492,2025-04-26,returned
1133,1543,407,2025-04-30,returned
1134,341,184,2025-05-12,completed
1135,3936,416,2025-05-30,completed
1136,4259,47,2025-04-12,cancelled
1137,4320,289,2025-06-05,returned
1138,4476,330,2025-04-15,pending
1139,2315,165,2025-05-20,pending
1140,3670,391,2025-03-27,pending
1141,2400,484,2025-05-22,returned
1142,3312,223,2025-05-27,returned
1143,675,252,2025-05-19,completed
1144,4025,54,2025-03-25,cancelled
1145,4598,248,2025-04-13,returned
1146,2506,255,2025-05-14,cancelled
1147,452,271,2025-04-28,completed
1148,1541,485,2025-05-10,completed
1149,2516,457,2025-06-13,pending
1150,2570,379,2025-05-30,completed
1151,4377,15,2025-04-26,completed
1152,2482,198,2025-06-17,pending
1153,2882,494,2025-04-28,completed
1154,3554,379,2025-05-30,pending
1155,4168,190,2025-05-10,completed
1156,1758,51,2025-06-21,returned
1157,1522,457,2025-04-19,pending
1158,2624,38,2025-05-10,pending
1159,4058,106,2025-06-21,completed
1160,371,473,2025-04-05,returned
1161,1688,461,2025-05-27,completed
1162,2380,3,2025-06-03,pending
1163,2710,91,2025-06-20,returned
1164,1871,191,2025-04-09,returned
1165,367,80,2025-05-13,pending
1166,4905,127,2025-06-12,cancelled
1167,3464,349,2025-06-09,cancelled
1168,1679,482,2025-04-24,cancelled
1169,3353,354,2025-06-16,completed
1170,3407,422,2025-03-25,returned
1171,3090,143,2025-03-25,pending
1172,4000,130,2025-06-12,completed
1173,3240,22,2025-06-03,returned
1174,1056,340,2025-04-02,pending
1175,578,327,2025-03-27,completed
1176,945,82,2025-04-19,returned
1177,545,94,2025-05-10,cancelled
1178,1372,484,2025-05-07,cancelled
1179,3263,146,2025-05-01,cancelled
1180,2333,439,2025-03-26,cancelled
1181,889,390,2025-04-25,completed
1182,3236,422,2025-05-09,pending
1183,709,285,2025-05-31,returned
1184,1645,66,2025-06-04,completed
1185,3842,246,2025-06-14,completed
1186,913,118,2025-04-14,completed
1187,3180,95,2025-06-21,completed
1188,553,124,2025-06-04,returned
1189,3039,225,2025-03-30,pending
1190,3622,306,2025-05-17,completed
1191,4126,393,2025-04-06,pending
1192,1724,372,2025-06-21,cancelled
1193,359,292,2025-05-29,completed
1194,1252,175,2025-04-24,cancelled
1195,1438,180,2025-05-30,returned
1196,1644,462,2025-05-08,completed
1197,3206,195,2025-04-10,pending
1198,2391,259,2025-05-07,completed
1199,1846,95,2025-05-09,pending
1200,2752,337,2025-04-20,returned
1201,208,447,2025-05-07,returned
1202,569,432,2025-06-13,pending
1203,4929,271,2025-04-20,cancelled
1204,4562,83,2025-06-11,pending
1205,4483,494,2025-03-26,cancelled
1206,465,58,2025-06-04,completed
1207,3359,266,2025-04-20,completed
1208,1392,371,2025-05-10,cancelled
1209,3035,20,2025-04-04,pending
1210,851,351,2025-06-05,pending
1211,49,196,2025-05-16,completed
1212,4610,30,2025-06-06,returned
1213,4645,62,2025-03-29,pending
1214,289,289,2025-05-26,completed
1215,163,333,2025-03-28,returned
1216,4682,331,2025-05-08,returned
1217,2314,352,2025-05-03,returned
1218,3684,467,2025-06-10,pending
1219,4019,314,2025-04-23,cancelled
1220,2828,326,2025-03-27,returned
1221,3926,471,2025-04-21,pending
1222,3721,275,2025-06-19,cancelled
1223,1834,74,2025-04-21,cancelled
1224,1429,494,2025-06-03,returned
1225,2108,452,2025-06-08,pending
1226,3016,379,2025-05-19,completed
1227,3537,413,2025-06-05,cancelled
1228,1180,22,2025-05-27,returned
1229,3362,364,2025-05-21,pending
1230,3296,65,2025-04-28,cancelled
1231,1705,483,2025-05-03,returned
1232,3450,453,2025-04-12,returned
1233,3774,376,2025-04-28,returned
1234,3637,488,2025-04-17,returned
1235,3798,187,2025-06-19,cancelled
1236,2671,341,2025-05-05,returned
1237,1091,371,2025-03-31,pending
1238,2016,112,2025-04-25,pending
1239,4657,100,2025-06-06,cancelled
1240,3796,281,2025-06-06,returned
1241,3071,330,2025-05-29,cancelled
1242,1750,202,2025-04-06,pending
1243,3853,56,2025-04-21,returned
1244,2461,464,2025-04-30,returned
1245,417,103,2025-03-29,pending
1246,2767,283,2025-04-17,pending
1247,3149,480,2025-06-11,returned
1248,1478,483,2025-06-03,returned
1249,196,356,2025-05-25,pending
1250,3162,291,2025-06-18,pending
1251,2240,382,2025-04-16,pending
1252,3293,295,2025-04-14,pending
1253,1235,211,2025-04-20,cancelled
1254,3839,126,2025-04-23,pending
1255,3987,162,2025-05-02,completed
1256,796,403,2025-04-07,completed
1257,703,11,2025-05-03,completed
1258,433,170,2025-04-25,completed
1259,2567,477,2025-05-07,cancelled
1260,1664,381,2025-04-11,pending
1261,1745,158,2025-05-31,completed
1262,2974,320,2025-03-30,cancelled
1263,4780,464,2025-06-10,returned
1264,3892,174,2025-04-28,pending
1265,2374,156,2025-03-31,completed
1266,4603,82,2025-05-23,pending
1267,1338,213,2025-05-31,completed
1268,4361,467,2025-05-16,returned
1269,1297,288,2025-04-20,returned
1270,2304,354,2025-06-12,pending
1271,929,340,2025-03-29,pending
1272,3645,50,2025-06-06,completed
1273,1111,451,2025-05-15,returned
1274,3874,195,2025-04-22,returned
1275,1397,393,2025-05-23,completed
1276,4802,353,2025-06-03,cancelled
1277,3613,300,2025-06-13,pending
1278,3665,458,2025-05-23,completed
1279,4029,485,2025-06-15,cancelled
1280,2784,44,2025-05-21,cancelled
1281,565,91,2025-05-01,pending
1282,2459,347,2025-04-04,returned
1283,1225,57,2025-05-09,pending
1284,2628,150,2025-05-19,completed
1285,2906,309,2025-06-18,returned
1286,131,319,2025-05-05,returned
1287,1385,187,2025-05-06,cancelled
1288,1574,263,2025-04-22,cancelled
1289,4264,463,2025-03-24,completed
1290,4011,164,2025-04-13,pending
1291,427,333,2025-06-16,pending
1292,2512,135,2025-05-05,returned
1293,3547,173,2025-04-03,completed
1294,2236,384,2025-04-24,returned
1295,658,171,2025-06-11,completed
1296,1071,447,2025-05-03,completed
1297,4700,10,2025-05-22,cancelled
1298,3119,103,2025-03-24,returned
1299,3114,199,2025-04-04,completed
1300,2215,357,2025-05-21,returned
1301,2750,188,2025-04-07,returned
1302,3336,363,2025-06-05,cancelled
1303,1085,483,2025-06-03,cancelled
1304,2143,283,2025-05-21,pending
1305,4005,145,2025-05-01,cancelled
1306,683,468,2025-04-23,returned
1307,695,413,2025-05-14,cancelled
1308,4169,459,2025-06-14,completed
1309,189,416,2025-04-26,pending
1310,877,125,2025-04-25,completed
1311,1451,192,2025-04-09,completed
1312,1262,293,2025-04-26,pending
1313,716,443,2025-04-15,completed
1314,80,371,2025-05-23,completed
1315,2795,446,2025-04-16,completed
1316,1280,299,2025-04-14,returned
1317,2711,403,2025-04-20,completed
1318,1000,29,2025-05-20,pending
1319,1635,471,2025-05-08,completed
1320,1521,47,2025-06-20,completed
1321,32,222,2025-05-14,pending
1322,1723,26,2025-05-17,completed
1323,3170,165,2025-04-25,pending
1324,3900,419,2025-04-25,pending
1325,4058,310,2025-04-14,pending
1326,3844,148,2025-05-22,completed
1327,3626,95,2025-05-19,completed
1328,652,91,2025-04-08,pending
1329,2157,74,2025-05-24,pending
1330,1016,360,2025-06-09,completed
1331,1542,96,2025-04-16,cancelled
1332,1866,84,2025-03-27,returned
1333,4853,152,2025-04-16,returned
1334,4151,328,2025-04-16,cancelled
1335,1788,219,2025-06-09,cancelled
1336,2825,377,2025-04-25,pending
1337,4347,4,2025-06-10,cancelled
1338,2306,387,2025-05-25,pending
1339,530,32,2025-05-17,completed
1340,4047,177,2025-06-20,completed
1341,3524,41,2025-05-26,returned
1342,99,382,2025-06-19,completed
1343,2609,302,2025-03-30,cancelled
1344,4961,348,2025-05-13,completed
1345,4663,135,2025-05-21,cancelled
1346,3693,184,2025-04-27,returned
1347,3035,256,2025-05-25,cancelled
1348,4007,161,2025-05-17,pending
1349,1869,301,2025-06-07,pending
1350,350,354,2025-03-29,cancelled
1351,3357,239,2025-06-09,returned
1352,2658,473,2025-05-09,returned
1353,3799,445,2025-04-22,returned
1354,3705,79,2025-05-28,pending
1355,3159,215,2025-06-09,completed
1356,1143,404,2025-05-09,cancelled
1357,3125,446,2025-03-29,pending
1358,3273,188,2025-06-10,completed
1359,3559,406,2025-06-01,pending
1360,1238,304,2025-05-09,pending
1361,1778,49,2025-04-17,completed
